[2025-10-26 23:39:10,539] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:11:33,096] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:13:08,374] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:13:09,178] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:13:10,089] INFO django.server — "GET /admin/lab/exame/?o= HTTP/1.1" 200 18642
[2025-10-29 21:13:10,175] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:13:23,701] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:13:24,410] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:13:26,512] INFO django.server — "GET /admin/lab/exame/?o= HTTP/1.1" 200 18646
[2025-10-29 21:13:26,588] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:13:50,112] INFO django.server — "GET /admin/lab/paciente/ HTTP/1.1" 200 21572
[2025-10-29 21:13:50,223] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:14:08,287] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21281
[2025-10-29 21:14:08,397] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:14:48,244] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:14:48,892] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:14:52,231] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:14:53,035] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:14:54,342] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21266
[2025-10-29 21:14:54,429] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:15:06,675] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:15:07,483] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:15:08,475] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21254
[2025-10-29 21:15:08,549] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:15:33,186] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:15:33,972] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:15:35,194] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:15:35,867] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:15:38,164] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:15:38,821] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:15:47,165] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:15:47,798] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:15:49,046] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:15:49,842] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:15:51,091] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:15:51,767] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:15:54,729] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21248
[2025-10-29 21:15:54,827] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:16:47,071] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:16:47,741] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:16:52,019] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:16:52,659] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:17:12,758] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21248
[2025-10-29 21:17:12,847] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:17:14,912] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21248
[2025-10-29 21:17:14,990] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:17:20,604] INFO django.server — "GET /admin/lab/exame/ HTTP/1.1" 200 18947
[2025-10-29 21:17:20,695] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:17:40,738] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:17:41,358] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:18:29,972] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:18:32,773] INFO django.server — "GET /admin/lab/exame/ HTTP/1.1" 200 18947
[2025-10-29 21:18:32,891] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:19:09,941] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:19:10,580] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:19:14,832] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:19:15,665] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:19:16,958] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:19:17,753] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:19:18,989] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:19:19,904] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:19:21,120] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:19:21,739] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:19:23,972] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:19:24,632] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:19:26,527] INFO django.server — "GET /admin/lab/exame/ HTTP/1.1" 302 0
[2025-10-29 21:19:26,553] INFO django.server — "GET /admin/login/?next=/admin/lab/exame/ HTTP/1.1" 200 3105
[2025-10-29 21:19:38,538] INFO django.server — "POST /admin/login/?next=/admin/lab/exame/ HTTP/1.1" 302 0
[2025-10-29 21:19:38,590] INFO django.server — "GET /admin/lab/exame/ HTTP/1.1" 200 18953
[2025-10-29 21:19:38,714] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:20:04,665] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:05,291] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:08,587] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:09,116] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:10,276] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:10,690] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:14,851] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:15,526] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:16,738] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:17,899] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:20,211] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:20,622] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:25,789] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:26,216] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:28,376] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:28,801] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:31,955] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:32,419] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:33,587] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:34,017] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:40,186] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:40,593] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:47,765] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:48,259] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:50,418] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:51,254] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:52,494] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:53,328] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:20:54,581] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:20:55,331] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:00,610] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:01,219] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:03,482] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:03,971] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:06,142] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:07,234] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:12,541] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:13,187] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:15,438] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:16,165] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:28,558] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:29,260] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:50,823] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:51,869] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:53,087] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:53,788] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:21:55,107] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:21:55,554] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:06,744] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:22:07,461] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:08,615] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:22:09,048] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:12,226] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:22:12,955] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:14,103] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:22:14,498] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:21,676] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:22:22,267] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:24,425] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:22:24,994] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:34,352] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:22:35,006] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:22:47,909] INFO django.server — "GET /admin/lab/exame/ HTTP/1.1" 200 18950
[2025-10-29 21:22:48,003] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:22:59,710] INFO django.server — "GET /admin/lab/exame/?o= HTTP/1.1" 200 18647
[2025-10-29 21:22:59,824] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:19,172] INFO django.server — "GET /admin/lab/exame/?o=2 HTTP/1.1" 200 19080
[2025-10-29 21:23:19,262] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:20,826] INFO django.server — "GET /admin/lab/exame/?o=-2 HTTP/1.1" 200 19081
[2025-10-29 21:23:20,914] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:22,686] INFO django.server — "GET /admin/lab/exame/?o=1.-2 HTTP/1.1" 200 19520
[2025-10-29 21:23:22,763] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:25,712] INFO django.server — "GET /admin/lab/exame/?o=-1.-2 HTTP/1.1" 200 19522
[2025-10-29 21:23:25,814] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:26,975] INFO django.server — "GET /admin/lab/exame/?o=2.-1 HTTP/1.1" 200 19520
[2025-10-29 21:23:27,070] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:29,739] INFO django.server — "GET /admin/lab/exame/?o=2.-1 HTTP/1.1" 200 19520
[2025-10-29 21:23:29,812] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:32,039] INFO django.server — "GET /admin/lab/exame/?o=2 HTTP/1.1" 200 19080
[2025-10-29 21:23:32,146] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:33,544] INFO django.server — "GET /admin/lab/exame/?o= HTTP/1.1" 200 18647
[2025-10-29 21:23:33,628] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:42,446] INFO django.server — "GET /admin/lab/exame/ HTTP/1.1" 200 18950
[2025-10-29 21:23:42,528] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:51,734] INFO django.server — "GET /admin/lab/exame/?o=1.2 HTTP/1.1" 200 19518
[2025-10-29 21:23:51,828] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:53,728] INFO django.server — "GET /admin/lab/exame/1/change/?_changelist_filters=o%3D1.2 HTTP/1.1" 200 19614
[2025-10-29 21:23:53,843] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:23:53,858] INFO django.server — "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
[2025-10-29 21:23:53,860] INFO django.server — "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
[2025-10-29 21:23:53,865] INFO django.server — "GET /static/jazzmin/js/change_form.js HTTP/1.1" 200 6052
[2025-10-29 21:24:02,389] INFO django.server — "POST /admin/lab/exame/1/change/?_changelist_filters=o%3D1.2 HTTP/1.1" 302 0
[2025-10-29 21:24:02,417] INFO django.server — "GET /admin/lab/exame/?o=1.2 HTTP/1.1" 200 20076
[2025-10-29 21:24:02,526] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:24:25,772] INFO django.server — "GET /admin/lab/exame/1/change/?_changelist_filters=o%3D1.2 HTTP/1.1" 200 19614
[2025-10-29 21:24:25,865] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:24:30,162] INFO django.server — "POST /admin/lab/exame/1/change/?_changelist_filters=o%3D1.2 HTTP/1.1" 302 0
[2025-10-29 21:24:30,186] INFO django.server — "GET /admin/lab/exame/?o=1.2 HTTP/1.1" 200 20075
[2025-10-29 21:24:30,303] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:25:09,980] INFO django.server — "GET /admin/lab/exame/?o=1.2 HTTP/1.1" 200 19518
[2025-10-29 21:25:10,048] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:25:15,191] INFO django.server — "GET /admin/lab/exame/?o=1.2 HTTP/1.1" 200 19518
[2025-10-29 21:25:15,258] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:25:34,364] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:25:39,020] INFO django.server — "GET /admin/lab/exame/?o=1.2 HTTP/1.1" 200 19518
[2025-10-29 21:25:39,080] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:25:41,895] INFO django.server — "GET /admin/lab/exame/?o=2 HTTP/1.1" 200 19080
[2025-10-29 21:25:41,983] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:25:43,558] INFO django.server — "GET /admin/lab/exame/?o= HTTP/1.1" 200 18647
[2025-10-29 21:25:43,636] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:27:46,735] INFO django.server — "GET /admin/ HTTP/1.1" 200 26409
[2025-10-29 21:27:49,338] INFO django.server — "GET /admin/lab/paciente/ HTTP/1.1" 200 21539
[2025-10-29 21:27:49,415] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:28:08,547] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:28:09,216] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:28:10,495] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:28:11,216] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:28:13,160] INFO django.server — "GET /admin/lab/paciente/ HTTP/1.1" 200 21527
[2025-10-29 21:28:13,216] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:28:54,235] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:28:55,170] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:28:58,868] INFO django.server — "GET /admin/lab/paciente/ HTTP/1.1" 200 21527
[2025-10-29 21:28:58,951] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:29:06,117] INFO django.server — "GET /admin/lab/paciente/ HTTP/1.1" 200 21527
[2025-10-29 21:29:06,182] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:36:15,740] INFO django.server — "GET /admin/lab/paciente/ HTTP/1.1" 302 0
[2025-10-29 21:36:15,765] INFO django.server — "GET /admin/login/?next=/admin/lab/paciente/ HTTP/1.1" 200 3108
[2025-10-29 21:36:24,860] INFO django.server — "POST /admin/login/?next=/admin/lab/paciente/ HTTP/1.1" 302 0
[2025-10-29 21:36:24,888] INFO django.server — "GET /admin/lab/paciente/ HTTP/1.1" 200 21527
[2025-10-29 21:36:25,056] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:36:29,268] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21220
[2025-10-29 21:36:29,363] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:37:03,224] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:04,036] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:37:06,353] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:06,999] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:37:10,344] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:11,157] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:37:11,688] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21210
[2025-10-29 21:37:11,784] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:37:29,718] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:30,447] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:37:31,734] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:32,772] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:37:34,063] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21190
[2025-10-29 21:37:34,167] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:37:48,512] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:49,332] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:37:50,599] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:51,665] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:37:55,096] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:37:55,772] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:38:08,746] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21186
[2025-10-29 21:38:08,835] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:38:37,756] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:38:38,541] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:38:46,924] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:38:47,565] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:38:50,853] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:38:51,482] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:38:56,780] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:38:57,514] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:38:59,261] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21175
[2025-10-29 21:38:59,340] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:39:10,031] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:39:10,870] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:39:13,115] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:39:13,785] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-10-29 21:39:14,597] INFO django.server — "GET /admin/lab/paciente/?o= HTTP/1.1" 200 21172
[2025-10-29 21:39:14,679] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-10-29 21:39:28,264] INFO django.utils.autoreload — /home/australopithecus/Área de trabalho/proj-sys-lab/proj-sys-lab/lab/models.py changed, reloading.
[2025-10-29 21:39:29,160] INFO django.utils.autoreload — Watching for file changes with StatReloader
